Pipeline,hpso,Baseline,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
DPrepC,hpso13,4062.5,-1.0,2.3270384167917658e-05,3.1717500388402966e-06,5.0748000621444745e-05,0.004103099977777778,0.0,0.0006082949538061414,3.5235951204090133e-06,0.0,0.0020526072389018355,0.0009558699314160907,8.808987801022533e-07,-1.0,1.4094380481636056e-05,0.029725352106919095,-1.0,0.00012288537982426437,-1.0,-1.0,-1.0,0.0003723261466866825,0.0006082949538061414,0.0009558699314160907
DPrepC_data,hpso13,4062.5,-1.0,0.0005078250984361192,0.0005074800062144475,0.00811968009943116,0.0004229000051787063,0.0,0.0026426963403067597,0.0006606740850766899,0.0,1.9555555555555553e-08,0.07486781971609982,0.00528539268061352,-1.0,0.005285392680613522,0.00528539268061352,-1.0,0.005285392680613522,-1.0,-1.0,-1.0,0.00811968009943116,0.00812520157497791,0.07486781971609982
Ingest,hpso14,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00026029957822373264,7.490635344567846e-06,3.748183052020454e-06,0.015210538072363146,-1.0,-1.0,-1.0
Ingest_data,hpso14,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011235953016851768,0.011010610385155814,0.011235953016851768,0.011235953016851768,-1.0,-1.0,-1.0
RCAL,hpso14,4062.5,-1.0,8.830469311441489e-05,4.542456642678565e-06,9.084913285357129e-07,-1.0,0.0,4.744744275699271e-05,2.443022728933909e-07,0.0,-1.0,0.00011223613244652951,3.053778411167386e-08,-1.0,4.886045457867817e-07,0.0005152387571584644,9.088088022334773e-07,4.260020883578504e-06,-1.0,-1.0,-1.0,1.766093862288298e-05,4.744744275699271e-05,0.00011223613244652951
RCAL_data,hpso14,4062.5,-1.0,0.0007269691589311603,0.0007267930628285704,0.00014535861256571408,-1.0,0.0,0.0001832267046700432,0.00013440686505317154,0.0,-1.0,0.05058869084470506,0.00018322670467004317,-1.0,0.00018322670467004317,0.00018322670467004317,5.0432e-08,0.00018322670467004317,-1.0,-1.0,-1.0,0.00014535861256571408,0.0039640880943102195,0.05058869084470506
FastImg,hpso14,4062.5,-1.0,1.459113723382874e-05,-1.0,-1.0,-1.0,0.0,6.5268020519969636e-06,1.6113513787345613e-07,0.0,-1.0,1.400454255958459e-05,2.0141892234182016e-08,-1.0,8.056756893672806e-08,0.0006796749550398749,-1.0,2.8097939666683913e-06,-1.0,-1.0,-1.0,1.459113723382874e-05,6.5268020519969636e-06,1.400454255958459e-05
FastImg_data,hpso14,4062.5,-1.0,0.0021558088749340006,-1.0,-1.0,-1.0,0.0,0.00012085135340509211,0.00018481426442647133,0.0,-1.0,4.828148902227388e-07,0.0001208513534050921,-1.0,0.0001208513534050921,0.0001208513534050921,-1.0,0.0001208513534050921,-1.0,-1.0,-1.0,0.0021534609268994685,0.02819397312507078,4.828148902227388e-07
ICAL,hpso14,4062.5,-1.0,0.0002556336805725855,1.8169826570714264e-05,3.633965314142852e-06,2.098176125e-05,0.0,0.00025863678317044974,1.4658886110320709e-06,0.0,5.246386657633891e-06,0.0007001535911965356,1.8323607637900886e-07,1.875e-12,2.9317772220641418e-06,0.0030915906640398053,5.462531402106903e-06,2.5561432654871736e-05,-1.0,-1.0,-1.0,5.112673611451711e-05,0.00025863678317044974,0.0007001535911965356
ICAL_data,hpso14,4062.5,-1.0,0.0029082288279298216,0.002907172251314282,0.0005814344502628563,3.7853805355654716e-07,0.0,0.001099416458274053,0.001209661785478544,0.0,5e-11,0.13019517542070785,0.001099416458274053,1.44e-08,0.001099416458274053,0.001099416458274053,9.750186666666666e-08,0.001099416458274053,-1.0,-1.0,-1.0,0.0005814344502628563,0.010572722644414952,0.13019517542070785
DPrepA,hpso14,4062.5,-1.0,2.346419731672334e-05,3.4270934889893144e-06,3.4270934889893144e-06,1.2822187430555555e-06,0.0,0.0002097310040651839,2.4886965912910324e-07,0.0,6.414663604328808e-07,0.00014954236377303642,6.221741478227581e-08,-1.0,9.95478636516413e-07,0.0020994858925456814,-1.0,8.679329362127474e-06,-1.0,-1.0,-1.0,2.346419731672334e-05,0.0002097310040651839,0.00014954236377303642
DPrepA_data,hpso14,4062.5,-1.0,0.0005486936725213439,0.0005483349582382903,0.0005483349582382903,1.4279556204122144e-07,0.0,0.000933261221734137,0.00036961887889622175,0.0,6.111111111111111e-12,0.02374900297901142,0.0003733044886936548,-1.0,0.0003733044886936548,0.0003733044886936548,-1.0,0.0003733044886936548,-1.0,-1.0,-1.0,0.0005483349582382903,0.0055416490489257255,0.02374900297901142
DPrepB,hpso14,4062.5,-1.0,1.73262434023362e-05,3.4270934889893144e-06,5.140640233483972e-06,0.00038466562291666667,0.0,4.288709826497641e-05,2.4886965912910324e-07,0.0,0.00019243990812986425,0.00015386459350434707,6.221741478227581e-08,-1.0,9.95478636516413e-07,0.0020994858925456814,-1.0,8.679329362127474e-06,-1.0,-1.0,-1.0,2.5989365103504295e-05,4.288709826497641e-05,0.00015386459350434707
DPrepB_data,hpso14,4062.5,-1.0,0.0005486936725213439,0.0005483349582382903,0.0008225024373574356,4.283866861236643e-05,0.0,0.00018665224434682743,0.00036961887889622175,0.0,1.8333333333333334e-09,0.04757695626723049,0.0003733044886936548,-1.0,0.0003733044886936548,0.0003733044886936548,-1.0,0.0003733044886936548,-1.0,-1.0,-1.0,0.0008225024373574356,0.0011083298097851453,0.04757695626723049
DPrepC,hpso14,4062.5,-1.0,1.0971224589862835e-05,2.5437550725373964e-06,6.359387681343491e-05,0.006411093715277778,0.0,0.0008962618549251778,5.21014860587947e-06,0.0,0.0032068717300725025,0.0005979046645812722,1.302537151469868e-06,-1.0,2.084059442351789e-05,0.04395326266122296,-1.0,0.0001817039326300465,-1.0,-1.0,-1.0,0.0002742806147465709,0.0008962618549251778,0.0005979046645812722
DPrepC_data,hpso14,4062.5,-1.0,0.0004073098577575374,0.0004070008116059835,0.010175020290149588,0.000529948973445291,0.0,0.003907611454409603,0.0006252178327055365,0.0,3.0555555555555556e-08,0.03892103100297961,0.007815222908819206,-1.0,0.007815222908819206,0.007815222908819206,-1.0,0.007815222908819206,-1.0,-1.0,-1.0,0.010175020290149588,0.010182746443938432,0.03892103100297961
Ingest,hpso15,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00025504045876392827,7.339293777379229e-06,3.67245437599914e-06,0.014903314690970256,-1.0,-1.0,-1.0
Ingest_data,hpso15,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011008940666068844,0.01078815088008844,0.011008940666068844,0.011008940666068844,-1.0,-1.0,-1.0
RCAL,hpso15,4062.5,-1.0,7.192209751034703e-05,4.186328041892568e-06,8.372656083785136e-07,-1.0,0.0,3.7372107375233786e-05,1.916255156906129e-07,0.0,-1.0,9.037327016793521e-05,2.3953189461326612e-08,-1.0,3.832510313812258e-07,0.00040414234126821434,7.771169092265323e-07,3.341469929855062e-06,-1.0,-1.0,-1.0,1.4384419502069406e-05,3.7372107375233786e-05,9.037327016793521e-05
RCAL_data,hpso15,4062.5,-1.0,0.0006699815389612973,0.000669812486702811,0.00013396249734056218,-1.0,0.0,0.0001437191367679597,0.0001316912949229546,0.0,-1.0,0.04299310467214743,0.00014371913676795967,-1.0,0.00014371913676795967,0.00014371913676795967,5.0432e-08,0.00014371913676795967,-1.0,-1.0,-1.0,0.00013396249734056218,0.002924693495840263,0.04299310467214743
FastImg,hpso15,4062.5,-1.0,1.337414465181826e-05,-1.0,-1.0,-1.0,0.0,5.224969785396164e-06,1.2899754976796306e-07,0.0,-1.0,1.1335087094045388e-05,1.6124693720995376e-08,-1.0,6.44987748839815e-08,0.0005441172235670223,-1.0,2.2493947740788557e-06,-1.0,-1.0,-1.0,1.337414465181826e-05,5.224969785396164e-06,1.1335087094045388e-05
FastImg_data,hpso15,4062.5,-1.0,0.001986883620343702,-1.0,-1.0,-1.0,0.0,9.674816232597229e-05,0.00018481426442647133,0.0,-1.0,3.1320444512923653e-07,9.674816232597227e-05,-1.0,9.674816232597227e-05,9.674816232597227e-05,-1.0,9.674816232597227e-05,-1.0,-1.0,-1.0,0.001984629590230551,0.02080221887854397,3.1320444512923653e-07
ICAL,hpso15,4062.5,-1.0,0.00019987044298999692,1.6745312167570276e-05,3.3490624335140552e-06,3.814865681818181e-05,0.0,0.00020435957221104725,1.14981311432641e-06,0.0,9.538749934864351e-06,0.0005695532324080534,1.4372663929080125e-07,3.409090909090909e-12,2.29962622865282e-06,0.002424980631467837,4.408946413088034e-06,2.0049866181066773e-05,-1.0,-1.0,-1.0,3.997408859799939e-05,0.00020435957221104725,0.0005695532324080534
ICAL_data,hpso15,4062.5,-1.0,0.0026802642603621623,0.002679249946811244,0.0005358499893622488,6.342921275594799e-07,0.0,0.0008623598357448076,0.0011852216543065915,0.0,9.090909090909091e-11,0.1252631084820396,0.0008623598357448075,1.44e-08,0.0008623598357448075,0.0008623598357448075,9.750186666666666e-08,0.0008623598357448075,-1.0,-1.0,-1.0,0.0005358499893622488,0.007800573804638554,0.1252631084820396
DPrepA,hpso15,4062.5,-1.0,1.8877648481829554e-05,3.1584093594525543e-06,3.1584093594525543e-06,2.331306805555555e-06,0.0,0.0001647861611360006,1.9520877618333247e-07,0.0,1.1662515863685829e-06,0.00011886745032817969,4.880219404583312e-08,-1.0,7.8083510473333e-07,0.0016467980594026814,-1.0,6.8079060693937225e-06,-1.0,-1.0,-1.0,1.8877648481829554e-05,0.0001647861611360006,0.00011886745032817969
DPrepA_data,hpso15,4062.5,-1.0,0.0005056898632241401,0.0005053454975124087,0.0005053454975124087,2.392734363221632e-07,0.0,0.0007320329106874968,0.00036215106103812514,0.0,1.111111111111111e-11,0.021899221527145078,0.0002928131642749987,-1.0,0.00029281316427499877,0.0002928131642749987,-1.0,0.00029281316427499877,-1.0,-1.0,-1.0,0.0005053454975124087,0.004088698472068361,0.021899221527145078
DPrepB,hpso15,4062.5,-1.0,1.4334424293580519e-05,3.1584093594525543e-06,4.105932167288321e-06,0.0006061397694444443,0.0,3.364075674418002e-05,1.9520877618333247e-07,0.0,0.00030322541245583154,0.00012189422996184813,4.880219404583312e-08,-1.0,7.8083510473333e-07,0.0016467980594026814,-1.0,6.8079060693937225e-06,-1.0,-1.0,-1.0,1.8634751581654678e-05,3.364075674418002e-05,0.00012189422996184813
DPrepB_data,hpso15,4062.5,-1.0,0.0005056898632241401,0.0005053454975124087,0.0006569491467661314,6.221109344376242e-05,0.0,0.00014640658213749939,0.00036215106103812514,0.0,2.888888888888888e-09,0.04073997257132072,0.0002928131642749987,-1.0,0.00029281316427499877,0.0002928131642749987,-1.0,0.00029281316427499877,-1.0,-1.0,-1.0,0.0006569491467661314,0.0008177396944136722,0.04073997257132072
DPrepC,hpso15,4062.5,-1.0,1.0511182852482196e-05,2.2244506477995807e-06,2.7805633097494753e-05,0.005828267013888888,0.0,0.00042627584463960993,2.519167155970665e-06,0.0,0.0029151867506223795,0.0005558955740245197,6.297917889926662e-07,-1.0,1.007666862388266e-05,0.021251911235114225,-1.0,8.785595456447696e-05,-1.0,-1.0,-1.0,0.00013138978565602747,0.00042627584463960993,0.0005558955740245197
DPrepC_data,hpso15,4062.5,-1.0,0.00035620110314099363,0.00035591210364793285,0.0044489012955991605,0.0004212974711741628,0.0,0.0018893753669779988,0.0006046001174329596,0.0,2.7777777777777774e-08,0.023763271983594986,0.0037787507339559975,-1.0,0.0037787507339559975,0.0037787507339559975,-1.0,0.0037787507339559975,-1.0,-1.0,-1.0,0.0044489012955991605,0.004452513789262421,0.023763271983594986
Ingest,hpso18,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00025598883274072454,7.366585114840992e-06,3.686110484437969e-06,0.014958716106017634,-1.0,-1.0,-1.0
Ingest_data,hpso18,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01104987767226149,0.010828266874240954,0.01104987767226149,0.01104987767226149,-1.0,-1.0,-1.0
RCAL,hpso18,4062.5,-1.0,0.00014096394319617863,4.248944059613185e-06,8.49788811922637e-07,-1.0,0.0,7.756322579050507e-05,4.0182682855289046e-07,0.0,-1.0,0.0001859997177124362,5.02283535691113e-08,-1.0,8.036536571057808e-07,0.0008474614389971958,1.302620191382226e-06,7.006855322891027e-06,-1.0,-1.0,-1.0,2.8192788639235727e-05,7.756322579050507e-05,0.0001859997177124362
RCAL_data,hpso18,4062.5,-1.0,0.0006800013613837936,0.0006798310495381095,0.00013596620990762192,-1.0,0.0,0.00030137012141466784,0.00013218099211719913,0.0,-1.0,0.08106378062801682,0.00030137012141466784,-1.0,0.00030137012141466784,0.00030137012141466784,5.0432e-08,0.00030137012141466784,-1.0,-1.0,-1.0,0.00013596620990762192,0.00620156013538373,0.08106378062801682
FastImg,hpso18,4062.5,-1.0,1.358773147288923e-05,-1.0,-1.0,-1.0,0.0,1.0917648174522416e-05,2.6949761923972125e-07,0.0,-1.0,2.3639726359396074e-05,3.3687202404965156e-08,-1.0,1.3474880961986062e-07,0.0011367525709008294,-1.0,4.6993647354926385e-06,-1.0,-1.0,-1.0,1.358773147288923e-05,1.0917648174522416e-05,2.3639726359396074e-05
FastImg_data,hpso18,4062.5,-1.0,0.002016585045462777,-1.0,-1.0,-1.0,0.0,0.00020212321442979092,0.00018481426442647133,0.0,-1.0,2.6066432334420065e-06,0.00020212321442979092,-1.0,0.00020212321442979092,0.00020212321442979092,-1.0,0.00020212321442979092,-1.0,-1.0,-1.0,0.0020143142208536575,0.044109003471660746,2.6066432334420065e-06
SinglePulse,hpso18,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
SinglePulse_data,hpso18,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ingest,hpso22,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.000257656600626178,7.414578435285699e-06,3.7101255034618876e-06,0.015056142546520386,-1.0,-1.0,-1.0
Ingest_data,hpso22,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011121867652928547,0.010898813060004727,0.011121867652928547,0.011121867652928547,-1.0,-1.0,-1.0
RCAL,hpso22,4062.5,-1.0,3.222957504535582e-05,4.360758376971424e-06,8.721516753942849e-07,-1.0,0.0,7.343947071388698e-05,4.3494338145693625e-07,0.0,-1.0,0.0001642143057683062,5.436792268211703e-08,-1.0,8.698867629138725e-07,0.0009173049625861027,1.3854115736423407e-06,7.584325214155326e-06,-1.0,-1.0,-1.0,6.445915009071164e-06,7.343947071388698e-05,0.0001642143057683062
RCAL_data,hpso22,4062.5,-1.0,0.000697893878554243,0.0006977213403154279,0.00013954426806308558,-1.0,0.0,0.0003262075360927022,0.00013304215161138582,0.0,-1.0,0.008401705950613618,0.00032620753609270215,-1.0,0.00032620753609270215,0.00032620753609270215,5.0432e-08,0.00032620753609270215,-1.0,-1.0,-1.0,0.00013954426806308558,0.006844695153227692,0.008401705950613618
FastImg,hpso22,4062.5,-1.0,1.3969416614213249e-05,-1.0,-1.0,-1.0,0.0,1.1737779617834985e-05,2.898198718505857e-07,0.0,-1.0,2.5323605256165975e-05,3.6227483981323214e-08,-1.0,1.4490993592529286e-07,0.0012224727081215866,-1.0,5.053734015394588e-06,-1.0,-1.0,-1.0,1.3969416614213249e-05,1.1737779617834985e-05,2.5323605256165975e-05
FastImg_data,hpso22,4062.5,-1.0,0.002069622999674358,-1.0,-1.0,-1.0,0.0,0.0002173649038879393,0.00018481426442647133,0.0,-1.0,9.858960514012247e-09,0.00021736490388793924,-1.0,0.00021736490388793924,0.00021736490388793924,-1.0,0.00021736490388793924,-1.0,-1.0,-1.0,0.002067322489823489,0.04868275788176128,9.858960514012247e-09
ICAL,hpso22,4062.5,-1.0,0.00029006619977449167,3.924682539274282e-05,7.849365078548564e-06,4.19635225e-05,0.0,0.000660955233040477,3.914490433112426e-06,0.0,1.049496883597841e-05,0.0014779287406794898,4.893113041390533e-07,1.875e-12,7.828980866224853e-06,0.008255744663274925,1.3952395907708087e-05,6.825892692739794e-05,-1.0,-1.0,-1.0,5.8013239954898326e-05,0.000660955233040477,0.0014779287406794898
ICAL_data,hpso22,4062.5,-1.0,0.006281044906988187,0.006279492062838851,0.0012558984125677702,1.6352843913642842e-06,0.0,0.00293586782483432,0.0011973793645024724,0.0,1e-10,0.07561533904263519,0.0029358678248343198,1.44e-08,0.0029358678248343198,0.0029358678248343198,1.5297706666666669e-07,0.0029358678248343198,-1.0,-1.0,-1.0,0.0012558984125677702,0.061602256379049244,0.07561533904263519
DPrepA,hpso22,4062.5,-1.0,8.681414484980292e-06,3.2900097494297434e-06,3.2900097494297434e-06,2.564437486111111e-06,0.0,0.00036191567961894877,4.430757143938963e-07,0.0,1.2829041617533534e-06,0.0002563839549924278,1.1076892859847406e-07,-1.0,1.772302857575585e-06,0.003737824911862877,-1.0,1.5452265539487128e-05,-1.0,-1.0,-1.0,8.681414484980292e-06,0.00036191567961894877,0.0002563839549924278
DPrepA_data,hpso22,4062.5,-1.0,0.0005267530266915306,0.0005264015599087589,0.0005264015599087589,2.7416747911914533e-07,0.0,0.0016615339289771111,0.00036586591693131093,0.0,1.2222222222222223e-11,0.004045541554613526,0.0006646135715908443,-1.0,0.0006646135715908444,0.0006646135715908443,-1.0,0.0006646135715908444,-1.0,-1.0,-1.0,0.0005264015599087589,0.009568729805500636,0.004045541554613526
DPrepB,hpso22,4062.5,-1.0,1.0153952097454752e-05,6.580019498859487e-06,3.290009749429744e-05,0.0025644374861111107,0.0,0.00020129428651570927,1.2195530564377033e-06,0.0,0.0006414520808766767,0.0006840959262796563,3.0488826410942583e-07,-1.0,4.878212225750813e-06,0.005144127343931625,-1.0,4.25319128432649e-05,-1.0,-1.0,-1.0,5.076976048727375e-05,0.00020129428651570927,0.0006840959262796563
DPrepB_data,hpso22,4062.5,-1.0,0.0010535060533830613,0.0010528031198175178,0.005264015599087589,0.00013708373955957263,0.0,0.0009146647923282775,0.0007317318338626219,0.0,6.111111111111111e-09,0.027236079553525607,0.0018293295846565547,-1.0,0.001829329584656555,0.0018293295846565547,-1.0,0.001829329584656555,-1.0,-1.0,-1.0,0.005264015599087589,0.005267530266915306,0.027236079553525607
Ingest,hpso27and33,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002658463416129474,7.65025443490496e-06,3.8280536560025795e-06,0.01553456482574749,-1.0,-1.0,-1.0
Ingest_data,hpso27and33,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01147538165235744,0.011245237160174235,0.01147538165235744,0.01147538165235744,-1.0,-1.0,-1.0
RCAL,hpso27and33,4062.5,-1.0,0.00014042561407183308,4.9421928272342785e-06,9.884385654468558e-07,-1.0,0.0,0.00011106259539501553,6.059643242174532e-07,0.0,-1.0,0.0002500804118163879,7.574554052718165e-08,-1.0,1.2119286484349065e-06,0.0012779918156079336,1.812963930543633e-06,1.0566502903541839e-05,-1.0,-1.0,-1.0,2.8085122814366613e-05,0.00011106259539501553,0.0002500804118163879
RCAL_data,hpso27and33,4062.5,-1.0,0.0007909345333391726,0.0007907508523574846,0.0001581501704714969,-1.0,0.0,0.00045447324316309,0.00013727096142790814,0.0,-1.0,0.0627518642291616,0.0004544732431630899,-1.0,0.0004544732431630899,0.0004544732431630899,5.0432e-08,0.0004544732431630899,-1.0,-1.0,-1.0,0.0001581501704714969,0.010474424561675967,0.0627518642291616
FastImg,hpso27and33,4062.5,-1.0,1.596428237562146e-05,-1.0,-1.0,-1.0,0.0,1.5851509507888528e-05,3.9133759744155105e-07,0.0,-1.0,3.362284886412067e-05,4.891719968019388e-08,-1.0,1.9566879872077552e-07,0.0016506788491743008,-1.0,6.8239493553870445e-06,-1.0,-1.0,-1.0,1.596428237562146e-05,1.5851509507888528e-05,3.362284886412067e-05
FastImg_data,hpso27and33,4062.5,-1.0,0.0023454145682224635,-1.0,-1.0,-1.0,0.0,0.0002935031980811633,0.00018481426442647133,0.0,-1.0,1.435746963905773e-06,0.0002935031980811632,-1.0,0.0002935031980811632,0.0002935031980811632,-1.0,0.0002935031980811632,-1.0,-1.0,-1.0,0.0023429654884666216,0.07449497242387583,1.435746963905773e-06
ICAL,hpso27and33,4062.5,-1.0,6.097301723022301e-05,6.101472626215159e-06,1.2202945252430317e-06,0.0027219582162162164,0.0,0.00016802219497197805,1.0101125020983993e-06,0.0,0.0006805307802204474,0.0005936734812401347,2.5252812552459993e-07,1.2162162162162162e-10,4.040450008393599e-06,0.0042606980607054834,7.638177811322663e-06,3.522767351068169e-05,-1.0,-1.0,-1.0,1.2194603446044604e-05,0.00016802219497197805,0.0005936734812401347
ICAL_data,hpso27and33,4062.5,-1.0,0.000976847890133386,0.0009762356201944252,0.00019524712403888505,1.6490466557338265e-05,0.0,0.0007575843765737995,0.0006177193264255867,0.0,6.4864864864864865e-09,0.04955333416482247,0.0015151687531475993,1.44e-08,0.0015151687531475993,0.0015151687531475993,1.5297706666666669e-07,0.0015151687531475993,-1.0,-1.0,-1.0,0.00019524712403888505,0.004792109737840827,0.04955333416482247
DPrepA,hpso27and33,4062.5,-1.0,3.7734171172905665e-05,3.728677716020374e-06,3.728677716020374e-06,0.000166341890990991,0.0,0.0005131497169305338,6.172909735045773e-07,0.0,8.322133303219847e-05,0.00036257147186366414,1.5432274337614437e-07,-1.0,2.46916389401831e-06,0.0052075198519733685,-1.0,2.1528022700972142e-05,-1.0,-1.0,-1.0,3.7734171172905665e-05,0.0005131497169305338,0.00036257147186366414
DPrepA_data,hpso27and33,4062.5,-1.0,0.000596962599525958,0.0005965884345632598,0.0005965884345632598,2.0155014681191212e-05,0.0,0.002314841150642165,0.00037749514392674735,0.0,7.927927927927929e-10,0.02942680405207738,0.0009259364602568662,-1.0,0.0009259364602568662,0.0009259364602568662,-1.0,0.0009259364602568662,-1.0,-1.0,-1.0,0.0005965884345632598,0.014642557532291415,0.02942680405207738
DPrepB,hpso27and33,4062.5,-1.0,4.405737837486002e-05,7.457355432040748e-06,2.610074401214262e-05,0.11643932369369368,0.0,0.0002118076938795849,1.2345819470091546e-06,0.0,0.02912746656126947,0.0007550640913421752,3.0864548675228875e-07,-1.0,4.93832778803662e-06,0.0052075198519733685,-1.0,4.3056045401944285e-05,-1.0,-1.0,-1.0,0.00015420082431201007,0.0002118076938795849,0.0007550640913421752
DPrepB_data,hpso27and33,4062.5,-1.0,0.001193925199051916,0.0011931768691265197,0.004176119041942819,0.007054255138416924,0.0,0.0009259364602568661,0.0007549902878534947,0.0,2.7747747747747753e-07,0.2011476031545714,0.0018518729205137324,-1.0,0.0018518729205137324,0.0018518729205137324,-1.0,0.0018518729205137324,-1.0,-1.0,-1.0,0.004176119041942819,0.005857023012916566,0.2011476031545714
Ingest,hpso32,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.000267090606782467,7.686060626833583e-06,3.845970448847339e-06,0.01560725139536259,-1.0,-1.0,-1.0
Ingest_data,hpso32,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011529090940250375,0.011297869281558714,0.011529090940250375,0.011529090940250375,-1.0,-1.0,-1.0
RCAL,hpso32,4062.5,-1.0,0.0003245103094344647,5.035370045630736e-06,1.0070740091261473e-06,-1.0,0.0,0.00023492744841703583,1.2663588522308517e-06,0.0,-1.0,0.0005294801720524655,1.5829485652885646e-07,-1.0,2.5327177044617034e-06,0.002670778103750073,3.4639502505771292e-06,2.208213248577548e-05,-1.0,-1.0,-1.0,6.490206188689295e-05,0.00023492744841703583,0.0005294801720524655
RCAL_data,hpso32,4062.5,-1.0,0.0008058446117044381,0.0008056592073009178,0.00016113184146018353,-1.0,0.0,0.0009497691391731389,0.00013791344337840225,0.0,-1.0,0.15179762599056015,0.0009497691391731388,-1.0,0.0009497691391731388,0.0009497691391731388,5.0432e-08,0.0009497691391731388,-1.0,-1.0,-1.0,0.00016113184146018353,0.022198455043018542,0.15179762599056015
FastImg,hpso32,4062.5,-1.0,1.6285400299680784e-05,-1.0,-1.0,-1.0,0.0,3.298598533505975e-05,8.140164147304577e-07,0.0,-1.0,6.98012165880311e-05,1.0175205184130721e-07,-1.0,4.0700820736522885e-07,0.00343355631419225,-1.0,1.4194411231862356e-05,-1.0,-1.0,-1.0,1.6285400299680784e-05,3.298598533505975e-05,6.98012165880311e-05
FastImg_data,hpso32,4062.5,-1.0,0.002389610450716326,-1.0,-1.0,-1.0,0.0,0.0006105123110478433,0.00018481426442647133,0.0,-1.0,2.1755541228404607e-05,0.0006105123110478432,-1.0,0.0006105123110478432,0.0006105123110478432,-1.0,0.0006105123110478432,-1.0,-1.0,-1.0,0.002387138392002718,0.15787597383764965,2.1755541228404607e-05
ICAL,hpso32,4062.5,-1.0,0.00014085732497226596,6.216506229173746e-06,1.2433012458347493e-06,0.00030518925454545447,0.0,0.00035210292884588836,2.1109557830509287e-06,0.0,7.630202311077966e-05,0.0012436102133075828,5.277389457627322e-07,6.818181818181818e-12,8.443823132203715e-06,0.008904102456306356,1.563284988167286e-05,7.361958293390116e-05,-1.0,-1.0,-1.0,2.8171464994453195e-05,0.00035210292884588836,0.0012436102133075828
ICAL_data,hpso32,4062.5,-1.0,0.0009952590113462014,0.0009946409966677993,0.00019892819933355988,1.8837897664162864e-06,0.0,0.0015832168372881968,0.0006206104952028102,0.0,7.272727272727273e-10,0.11941211227844963,0.0031664336745763936,1.44e-08,0.0031664336745763936,0.0031664336745763936,2.639274666666667e-07,0.0031664336745763936,-1.0,-1.0,-1.0,0.00019892819933355988,0.010155876102038405,0.11941211227844963
DPrepB,hpso32,4062.5,-1.0,5.090285492805443e-05,3.7989760289395114e-06,1.329641610128829e-05,0.003263829527777777,0.0,0.00022261681670474748,1.2900285340866787e-06,0.0,0.0016329220681389857,0.0007940048349751639,3.2250713352166967e-07,-1.0,5.160114136346715e-06,0.010882791891041101,-1.0,4.4989745126272924e-05,-1.0,-1.0,-1.0,0.0001781599922481905,0.00022261681670474748,0.0007940048349751639
